name,time_value,value,stderr,issue,lag
"Elkhart-Goshen, IN",2020-04-18,0.52010315362728,0.077950644939318,NA,NA
"Elkhart-Goshen, IN",2020-04-19,0.59967121113342,0.098065622135824,NA,NA
"Elkhart-Goshen, IN",2020-04-20,0.73911078528764,0.09209170607288,NA,NA
"Elkhart-Goshen, IN",2020-04-21,0.83174684326552,0.099032455579207,NA,NA
"Elkhart-Goshen, IN",2020-04-22,1.0819548377752,0.1576767263059,NA,NA
"Elkhart-Goshen, IN",2020-04-23,1.1270062822335,0.16560899077952,NA,NA
"Elkhart-Goshen, IN",2020-04-24,1.1665496082229,0.1390019850185,NA,NA
"Elkhart-Goshen, IN",2020-04-25,1.0719396085811,0.15053750981149,NA,NA
"Elkhart-Goshen, IN",2020-04-26,0.9703309062106,0.11324726507139,NA,NA
"Elkhart-Goshen, IN",2020-04-27,0.91789050473079,0.10876079167144,NA,NA
"Elkhart-Goshen, IN",2020-04-28,0.89708946231199,0.10553335874479,NA,NA
"Elkhart-Goshen, IN",2020-04-29,0.81399557188728,0.08536026889669,NA,NA
"Elkhart-Goshen, IN",2020-04-30,0.85726017190392,0.088386299905739,NA,NA
"Elkhart-Goshen, IN",2020-05-01,0.8693146945174,0.09650129753539,NA,NA
"Elkhart-Goshen, IN",2020-05-02,0.90691499585966,0.099584914322516,NA,NA
"Elkhart-Goshen, IN",2020-05-03,0.88291462220349,0.084743106578108,NA,NA
"Elkhart-Goshen, IN",2020-05-04,0.87567805349245,0.085243546408847,NA,NA
"Elkhart-Goshen, IN",2020-05-05,0.91093056329364,0.10961692071872,NA,NA
"Elkhart-Goshen, IN",2020-05-06,0.85802494127231,0.093294474390096,NA,NA
"Elkhart-Goshen, IN",2020-05-07,0.79287296387215,0.10507555981024,NA,NA
"Elkhart-Goshen, IN",2020-05-08,0.81113110905234,0.12053930150374,NA,NA
"Elkhart-Goshen, IN",2020-05-09,0.7506850248634,0.11492801053566,NA,NA
"Elkhart-Goshen, IN",2020-05-10,0.77487876284987,0.10793935374966,NA,NA
"Elkhart-Goshen, IN",2020-05-11,0.87207490859893,0.12614663311203,NA,NA
"Elkhart-Goshen, IN",2020-05-12,0.86838471024301,0.11771181923174,NA,NA
